Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Nov 17, 2018	112-7280737-0356245	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	112-7280737-0356245	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	114-8325363-0124219	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-8325363-0124219	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-8325363-0124219	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	111-8678096-3095452	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	111-8678096-3095452	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	111-8678096-3095452	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-1009474-3347443	99-XD7Z-BADC	Other	FBA Inventory Reimbursement - Customer Return		$6.31	1	Casabella Rectangular Storage Caddy, 4 gallons
Nov 17, 2018	114-7616655-5513017	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 17, 2018	114-7616655-5513017	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 17, 2018	114-7616655-5513017	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 17, 2018	113-8141555-5217839	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-8141555-5217839	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-8141555-5217839	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-8654842-8821028	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-8654842-8821028	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-8654842-8821028	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-4370067-8318662	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-4370067-8318662	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-4370067-8318662	YL-ODHG-X4FA	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.04		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-4370067-8318662	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-4370067-8318662	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$1.32		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018			Service Fees	Amazon fees	FBA Amazon-Partnered Carrier Shipment Fee	$-7.33		
Nov 17, 2018			Service Fees	Amazon fees	FBA Amazon-Partnered Carrier Shipment Fee	$-6.21		
Nov 17, 2018			Service Fees	Amazon fees	FBA Amazon-Partnered Carrier Shipment Fee	$-5.02		
Nov 17, 2018	111-3110349-5992226	99-O3ED-R9WF	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-5.09		93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 17, 2018	111-3110349-5992226	99-O3ED-R9WF	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.93		93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 17, 2018	111-3110349-5992226	99-O3ED-R9WF	Order Payment	Product charges		$19.54	1	93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 17, 2018	112-4143763-5078667	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	112-4143763-5078667	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	112-4143763-5078667	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.20		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Amazon fees	Shipping Chargeback	$-7.12		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	113-3058200-6553052	YL-ODHG-X4FA	Order Payment	Other	Shipping	$7.12		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	114-5352517-8588219	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5352517-8588219	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5352517-8588219	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5352517-8588219	G6-4E0J-IQ3A	Order Payment	Other	Product Tax	$1.32		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-8784614-5353035	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	114-8784614-5353035	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	114-8784614-5353035	YL-ODHG-X4FA	Order Payment	Product charges		$31.96	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Promo rebates		$0.00	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Promo rebates		$0.00	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Promo rebates		$0.00	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	114-5627968-2263431	G6-4E0J-IQ3A	Order Payment	Promo rebates		$0.00	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 17, 2018	112-6644879-4393851	YL-ODHG-X4FA	Refund	Amazon fees	Referral Fee on Item Price	$2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	112-6644879-4393851	YL-ODHG-X4FA	Refund	Amazon fees	Refund Administration Fee	$-0.48		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	112-6644879-4393851	YL-ODHG-X4FA	Refund	Amazon fees	Shipping Chargeback	$18.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	112-6644879-4393851	YL-ODHG-X4FA	Refund	Product charges		$-15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	112-6644879-4393851	YL-ODHG-X4FA	Refund	Other	Shipping	$-18.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	111-4438671-3106651	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	111-4438671-3106651	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.94		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	111-4438671-3106651	SN-Z9YH-LPU6	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.03		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	111-4438671-3106651	SN-Z9YH-LPU6	Order Payment	Product charges		$12.95	1	Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	111-4438671-3106651	SN-Z9YH-LPU6	Order Payment	Other	Product Tax	$1.07		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018			Service Fees	Amazon fees	Subscription Fee	$-39.99		
Nov 17, 2018	112-9731255-1488208	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	112-9731255-1488208	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.94		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	112-9731255-1488208	SN-Z9YH-LPU6	Order Payment	Product charges		$12.95	1	Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	112-8430452-7606602	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	112-8430452-7606602	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.94		Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	112-8430452-7606602	SN-Z9YH-LPU6	Order Payment	Product charges		$12.95	1	Exederm Shampoo, 8 fl. Ounce
Nov 17, 2018	111-6637982-6941040	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	111-6637982-6941040	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 17, 2018	111-6637982-6941040	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	113-3008183-9955424	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-3008183-9955424	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-3008183-9955424	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-1685641-2219453	G6-4E0J-IQ3A	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-4.71		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-1685641-2219453	G6-4E0J-IQ3A	Order Payment	Amazon fees	Referral Fee on Item Price	$-3.00		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-1685641-2219453	G6-4E0J-IQ3A	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.05		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-1685641-2219453	G6-4E0J-IQ3A	Order Payment	Product charges		$19.99	1	Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-1685641-2219453	G6-4E0J-IQ3A	Order Payment	Other	Product Tax	$1.65		Playtex CleanCuisine Disposable Gloves Medium - 30-Count Package (Pack of 3)
Nov 16, 2018	113-4433758-3109856	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	113-4433758-3109856	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	113-4433758-3109856	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	113-4433758-3109856	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Amazon fees	Shipping Chargeback	$-2.73		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Promo rebates		$0.00	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 16, 2018	114-2076502-7986640	YL-ODHG-X4FA	Order Payment	Other	Shipping	$2.73		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	111-0109058-5314603	VK-1JEQ-3KN6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 15, 2018	111-0109058-5314603	VK-1JEQ-3KN6	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.50		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 15, 2018	111-0109058-5314603	VK-1JEQ-3KN6	Order Payment	Product charges		$29.99	1	HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 15, 2018	111-0109058-5314603	VK-1JEQ-3KN6	Order Payment	Promo rebates		$0.00	1	HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 15, 2018			Other	Other	Previous Reserve Amount Balance 	$902.11		
Nov 15, 2018			Other	Other	Current Reserve Amount 	$-902.11		
Nov 15, 2018	113-5762433-1493040	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	113-5762433-1493040	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	113-5762433-1493040	YL-ODHG-X4FA	Order Payment	Product charges		$31.96	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	114-6451494-9545004	99-O3ED-R9WF	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-5.09		93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 15, 2018	114-6451494-9545004	99-O3ED-R9WF	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.93		93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 15, 2018	114-6451494-9545004	99-O3ED-R9WF	Order Payment	Product charges		$19.54	1	93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 15, 2018	114-3651247-1957814	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 15, 2018	114-3651247-1957814	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.17		Exederm Shampoo, 8 fl. Ounce
Nov 15, 2018	114-3651247-1957814	SN-Z9YH-LPU6	Order Payment	Product charges		$14.49	1	Exederm Shampoo, 8 fl. Ounce
Nov 15, 2018		99-O3ED-R9WF	Other	FBA Inventory Reimbursement - Damaged:Warehouse		$11.52	1	93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 15, 2018	114-8961926-0733813	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	114-8961926-0733813	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	114-8961926-0733813	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 15, 2018	114-8961926-0733813	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$1.37		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	112-8752929-1540207	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 14, 2018	112-8752929-1540207	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 14, 2018	112-8752929-1540207	68-7E9G-AY61	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.02		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 14, 2018	112-8752929-1540207	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 14, 2018	112-8752929-1540207	68-7E9G-AY61	Order Payment	Other	Product Tax	$0.68		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 14, 2018	112-3629725-5529037	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	112-3629725-5529037	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	112-3629725-5529037	YL-ODHG-X4FA	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.04		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	112-3629725-5529037	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	112-3629725-5529037	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$1.32		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	114-3530391-3635456	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	114-3530391-3635456	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 14, 2018	114-3530391-3635456	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	113-4326935-6818643	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	113-4326935-6818643	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	113-4326935-6818643	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018			Service Fees	Amazon fees	FBA Prep Fee: Labeling	$-3.00		
Nov 13, 2018	113-7259641-2183429	VK-1JEQ-3KN6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 13, 2018	113-7259641-2183429	VK-1JEQ-3KN6	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.50		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 13, 2018	113-7259641-2183429	VK-1JEQ-3KN6	Order Payment	Product charges		$29.99	1	HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 13, 2018	112-2275309-5236265	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	112-2275309-5236265	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	112-2275309-5236265	YL-ODHG-X4FA	Order Payment	Product charges		$31.96	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	114-1936647-8436224	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	114-1936647-8436224	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	114-1936647-8436224	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018	114-1936647-8436224	YL-ODHG-X4FA	Order Payment	Promo rebates		$0.00	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 13, 2018		99-O3ED-R9WF	Other	FBA Inventory Reimbursement - Damaged:Warehouse		$23.04	2	93835 Hefty EZ Foil Bake Mini Loaf Pan 5.75"x3.25"x2" 12-5PKS/CS
Nov 12, 2018	111-2461688-7202630	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 12, 2018	111-2461688-7202630	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 12, 2018	111-2461688-7202630	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
